platform,id,comment_id,author,video_title,video_url,content,likes,time_parsed,created_at,video_transcript,scraped_at
YouTube,Ugywc8jRyOVS0dDZMSt4AaABAg.AKWrBfnAod3AKWs3Qf822p,Ugywc8jRyOVS0dDZMSt4AaABAg.AKWrBfnAod3AKWs3Qf822p,@SwatiRathi,"Shopped My Entire Wishlist from Amazon, Nykaa, Myntra & H&M,Tira..😍Huge Haul |Swati Rathi #trending",https://www.youtube.com/watch?v=zXc3wn0rrpI,https://www.wishlink.com/share/njyacc,0,1756628893.478595,2025-08-31T13:58:13.478595,Transcript not available,2026-08-31T13:58:13.478995
YouTube,UgwQ4e6tqunU_Nvglkl4AaABAg,UgwQ4e6tqunU_Nvglkl4AaABAg,@navyaSagar-500,Trying Unique Beauty Products from My Subscriber's Wishlist 😍 | Are They Worth it?,https://www.youtube.com/watch?v=5fk8a9QDnzI,Bro see I will recommend u to purchase tuco kids item they r too safe for skin,0,1780216473.812731,2026-05-31T14:04:33.812731,Transcript not available,2026-08-31T14:04:37.972270
YouTube,UgxzjRe-zwSzqmWBfVF4AaABAg,UgxzjRe-zwSzqmWBfVF4AaABAg,@MdImdadali-w9n,Trying Unique Beauty Products from My Subscriber's Wishlist 😍 | Are They Worth it?,https://www.youtube.com/watch?v=5fk8a9QDnzI,😊Kmnygggf ❤🤵🏻👰🏻🧖🏻😊,0,1772267673.815889,2026-02-28T14:04:33.815889,Transcript not available,2026-08-31T14:04:37.972297
YouTube,UgxmTjzRIRQtTTb6qw54AaABAg,UgxmTjzRIRQtTTb6qw54AaABAg,@MuhammadHasnain-ee9lu,Trying Unique Beauty Products from My Subscriber's Wishlist 😍 | Are They Worth it?,https://www.youtube.com/watch?v=5fk8a9QDnzI,I am from Pakistan ❤😊,0,1769848473.818964,2026-01-31T14:04:33.818964,Transcript not available,2026-08-31T14:04:37.972316
YouTube,UgzbaksIQDhjNOGX7Ah4AaABAg,UgzbaksIQDhjNOGX7Ah4AaABAg,@AditiSharma-vx8sn,Trying Unique Beauty Products from My Subscriber's Wishlist 😍 | Are They Worth it?,https://www.youtube.com/watch?v=5fk8a9QDnzI,Hello sonia dii i have been watching your videos since 2years constantly and you and your boyfrnd are so sweet and I love you dii❤,0,1764491673.825028,2025-11-30T14:04:33.825028,Transcript not available,2026-08-31T14:04:37.972374
YouTube,UgyNCH3bZ8QGlQB-U5x4AaABAg,UgyNCH3bZ8QGlQB-U5x4AaABAg,@RohitSoni-v3t,Trying Unique Beauty Products from My Subscriber's Wishlist 😍 | Are They Worth it?,https://www.youtube.com/watch?v=5fk8a9QDnzI,Didi aap plz har weak one video dala kro Aapke video bohot mast h video jaldi jaldi dala kro,0,1764491673.828107,2025-11-30T14:04:33.828107,Transcript not available,2026-08-31T14:04:37.972412
YouTube,UgxhNdOuI-HbKixYTCl4AaABAg,UgxhNdOuI-HbKixYTCl4AaABAg,@CynthiaMinhas,Trying Unique Beauty Products from My Subscriber's Wishlist 😍 | Are They Worth it?,https://www.youtube.com/watch?v=5fk8a9QDnzI,For the glue part outside your dress ... you can remove it with help of wet towel or some wetwipe.. it works i have been using this product from different brand... its great product,0,1764491673.832168,2025-11-30T14:04:33.832168,Transcript not available,2026-08-31T14:04:37.972474
YouTube,UgxkCL9Tqgjccfz4VPh4AaABAg,UgxkCL9Tqgjccfz4VPh4AaABAg,@Vanika.makeover7963,Trying Unique Beauty Products from My Subscriber's Wishlist 😍 | Are They Worth it?,https://www.youtube.com/watch?v=5fk8a9QDnzI,U lie 😒😒,0,1764491673.836725,2025-11-30T14:04:33.836725,Transcript not available,2026-08-31T14:04:37.972486
YouTube,UgyFP98GxlAolN5hbTB4AaABAg,UgyFP98GxlAolN5hbTB4AaABAg,@sadboyf.c.a5372,Trying Unique Beauty Products from My Subscriber's Wishlist 😍 | Are They Worth it?,https://www.youtube.com/watch?v=5fk8a9QDnzI,Tissue ka link please 🙏,0,1761899673.841269,2025-10-31T14:04:33.841269,Transcript not available,2026-08-31T14:04:37.972502
YouTube,UgxbF8H5Cab4i-cei3p4AaABAg,UgxbF8H5Cab4i-cei3p4AaABAg,@manishsoni8708,Trying Unique Beauty Products from My Subscriber's Wishlist 😍 | Are They Worth it?,https://www.youtube.com/watch?v=5fk8a9QDnzI,hi soniya kya aapke Erikka IPL Hair Removal se sahi me ab hair nhi aate please honstly reply krna,1,1761899673.849447,2025-10-31T14:04:33.849447,Transcript not available,2026-08-31T14:04:37.972541
YouTube,UgyA0Sox70M7E3Sk15t4AaABAg,UgyA0Sox70M7E3Sk15t4AaABAg,@TaniaMaqbool-j9q,Trying Unique Beauty Products from My Subscriber's Wishlist 😍 | Are They Worth it?,https://www.youtube.com/watch?v=5fk8a9QDnzI,Please try neokoyanin makeup please please please please please please please please please please please please please please please please,0,1761899673.853078,2025-10-31T14:04:33.853078,Transcript not available,2026-08-31T14:04:37.972581
YouTube,UgwZojOkduFMvH0vTC14AaABAg,UgwZojOkduFMvH0vTC14AaABAg,@bhoramahi9868,Trying Unique Beauty Products from My Subscriber's Wishlist 😍 | Are They Worth it?,https://www.youtube.com/watch?v=5fk8a9QDnzI,wear demon hunters outfits,0,1761899673.856546,2025-10-31T14:04:33.856546,Transcript not available,2026-08-31T14:04:37.972596
YouTube,UgxaYNRAM3mYSNbXqzF4AaABAg,UgxaYNRAM3mYSNbXqzF4AaABAg,@BuntyKalpana-p5h,Trying Unique Beauty Products from My Subscriber's Wishlist 😍 | Are They Worth it?,https://www.youtube.com/watch?v=5fk8a9QDnzI,Aap sirf badan dikha rahe Ho,0,1761899673.859845,2025-10-31T14:04:33.859845,Transcript not available,2026-08-31T14:04:37.972613
YouTube,UgwCYVQowe1aLme5zet4AaABAg,UgwCYVQowe1aLme5zet4AaABAg,@poojaj8965,Trying Unique Beauty Products from My Subscriber's Wishlist 😍 | Are They Worth it?,https://www.youtube.com/watch?v=5fk8a9QDnzI,4:28 😂he is true 😂😂😂,6,1761899673.863097,2025-10-31T14:04:33.863097,Transcript not available,2026-08-31T14:04:37.972630
YouTube,Ugx8515hRs_drtYG4v54AaABAg,Ugx8515hRs_drtYG4v54AaABAg,@tungtung_billii,Trying Unique Beauty Products from My Subscriber's Wishlist 😍 | Are They Worth it?,https://www.youtube.com/watch?v=5fk8a9QDnzI,"Didi, please recreate demon slayer outfits ❤",0,1761899673.867448,2025-10-31T14:04:33.867448,Transcript not available,2026-08-31T14:04:37.972652
YouTube,Ugxl1CuWkn4bTP48FOp4AaABAg,Ugxl1CuWkn4bTP48FOp4AaABAg,@divakilla2046,Trying Unique Beauty Products from My Subscriber's Wishlist 😍 | Are They Worth it?,https://www.youtube.com/watch?v=5fk8a9QDnzI,Didi try whimsy beauty make up kit please🙏🙏,0,1761899673.872325,2025-10-31T14:04:33.872325,Transcript not available,2026-08-31T14:04:37.972678
YouTube,Ugx9F2Azpm4fcVAJc9V4AaABAg,Ugx9F2Azpm4fcVAJc9V4AaABAg,@Rishaa-v1l,Trying Unique Beauty Products from My Subscriber's Wishlist 😍 | Are They Worth it?,https://www.youtube.com/watch?v=5fk8a9QDnzI,"sonia di tbh...mreko jb bhi low feel hota h mai apke  videos dekh leti hu like you are a pretty distraction jisse mreko reality se bhagne ka chance milta h...mai apke videos bs ye product ya hauls k liye nhi dekhti idk why but apka voice smile and the way you talk...muje sch me nhi pta kaise apke videos dekh k i feel okyy apke hand gusture🫶🏻 
aap schi bht charming ho... thankyou for being there for me...🫀",0,1761899673.876966,2025-10-31T14:04:33.876966,Transcript not available,2026-08-31T14:04:37.972829
YouTube,UgyhUvmqRN6eyHooisx4AaABAg,UgyhUvmqRN6eyHooisx4AaABAg,@AliyaFatima-p1m,Trying Unique Beauty Products from My Subscriber's Wishlist 😍 | Are They Worth it?,https://www.youtube.com/watch?v=5fk8a9QDnzI,Please try what's in my bag ❤🎉🎉  please Iam following you for four years😢     please upload 😅,0,1761899673.881627,2025-10-31T14:04:33.881627,Transcript not available,2026-08-31T14:04:37.972870
YouTube,UgxhV_EkDLV0X4e98l94AaABAg,UgxhV_EkDLV0X4e98l94AaABAg,@tanishkavasave961,Trying Unique Beauty Products from My Subscriber's Wishlist 😍 | Are They Worth it?,https://www.youtube.com/watch?v=5fk8a9QDnzI,Press on nails ke upar bhi video banao plzz sonia di please,0,1761899673.885272,2025-10-31T14:04:33.885272,Transcript not available,2026-08-31T14:04:37.972897
YouTube,UgzbaksIQDhjNOGX7Ah4AaABAg.APptoEg2a1KAPs1EszTcZH,UgzbaksIQDhjNOGX7Ah4AaABAg.APptoEg2a1KAPs1EszTcZH,@SoniaGarg,Trying Unique Beauty Products from My Subscriber's Wishlist 😍 | Are They Worth it?,https://www.youtube.com/watch?v=5fk8a9QDnzI,"Aww, thank you for watching for so long! So sweet of you! 🥰",1,1764491674.272618,2025-11-30T14:04:34.272618,Transcript not available,2026-08-31T14:04:37.972927
YouTube,UgzbaksIQDhjNOGX7Ah4AaABAg.APptoEg2a1KAPyeOo9f67F,UgzbaksIQDhjNOGX7Ah4AaABAg.APptoEg2a1KAPyeOo9f67F,@AditiSharma-vx8sn,Trying Unique Beauty Products from My Subscriber's Wishlist 😍 | Are They Worth it?,https://www.youtube.com/watch?v=5fk8a9QDnzI,​ @SoniaGarg ❤❤thank you for replying diii🥺,0,1764491674.27533,2025-11-30T14:04:34.275330,Transcript not available,2026-08-31T14:04:37.972946
YouTube,UgzjIJlA45swN_A3qPx4AaABAg,UgzjIJlA45swN_A3qPx4AaABAg,@sunoEakKahani,Trying Unique Beauty Products from My Subscriber's Wishlist 😍 | Are They Worth it?,https://www.youtube.com/watch?v=5fk8a9QDnzI,Please review the flexible claw clips,1,1761899674.766205,2025-10-31T14:04:34.766205,Transcript not available,2026-08-31T14:04:37.972962
YouTube,UgyB38vUV1WY6ifbI7x4AaABAg,UgyB38vUV1WY6ifbI7x4AaABAg,@RameezSahito-k8p,Trying Unique Beauty Products from My Subscriber's Wishlist 😍 | Are They Worth it?,https://www.youtube.com/watch?v=5fk8a9QDnzI,Sonia ji kuchh unic try karo jaise aapki purani video mein hote hain aap khud se hi design kapde karte Hain to vaise please karo waiting for this please please please please please please please please,6,1761899674.76928,2025-10-31T14:04:34.769280,Transcript not available,2026-08-31T14:04:37.973026
YouTube,UgzZRDqZgNnTbqCPWgp4AaABAg,UgzZRDqZgNnTbqCPWgp4AaABAg,@suvarnawankhade6868,Trying Unique Beauty Products from My Subscriber's Wishlist 😍 | Are They Worth it?,https://www.youtube.com/watch?v=5fk8a9QDnzI,Sonia di please do that Instagram scoop trending videos,0,1761899674.772021,2025-10-31T14:04:34.772021,Transcript not available,2026-08-31T14:04:37.973061
YouTube,UgxUyPlnIcQWDML11254AaABAg,UgxUyPlnIcQWDML11254AaABAg,@ParvaniAthawale,Trying Unique Beauty Products from My Subscriber's Wishlist 😍 | Are They Worth it?,https://www.youtube.com/watch?v=5fk8a9QDnzI,Didi plss college outfit kro aur under budget,1,1761899674.774677,2025-10-31T14:04:34.774677,Transcript not available,2026-08-31T14:04:37.973082
YouTube,UgxCRDIZ47sPaRtmQGB4AaABAg,UgxCRDIZ47sPaRtmQGB4AaABAg,@fashionforever7189,Trying Unique Beauty Products from My Subscriber's Wishlist 😍 | Are They Worth it?,https://www.youtube.com/watch?v=5fk8a9QDnzI,Very nice video soniya❤❤❤,1,1761899674.777301,2025-10-31T14:04:34.777301,Transcript not available,2026-08-31T14:04:37.973098
YouTube,UgyPUHI1LCELvXR_VWR4AaABAg,UgyPUHI1LCELvXR_VWR4AaABAg,@aaliyareciting,Trying Unique Beauty Products from My Subscriber's Wishlist 😍 | Are They Worth it?,https://www.youtube.com/watch?v=5fk8a9QDnzI,Please try kevin and coco eyeshadow palette,0,1761899674.780125,2025-10-31T14:04:34.780125,Transcript not available,2026-08-31T14:04:37.973118
YouTube,Ugyg1C3Y_3OZmWmKyDR4AaABAg,Ugyg1C3Y_3OZmWmKyDR4AaABAg,@KatariyaTamanna,Trying Unique Beauty Products from My Subscriber's Wishlist 😍 | Are They Worth it?,https://www.youtube.com/watch?v=5fk8a9QDnzI,I want to tell you that you have tried fake fixie glue it’s probably because you have ordered it from wrong place I have tried that product and it was amazing and lasts me more than a day,2,1761899674.782917,2025-10-31T14:04:34.782917,Transcript not available,2026-08-31T14:04:37.973190
YouTube,Ugx0Q5AWA3dI2E0rHih4AaABAg,Ugx0Q5AWA3dI2E0rHih4AaABAg,@ParmeshwarGaur-y1g,Trying Unique Beauty Products from My Subscriber's Wishlist 😍 | Are They Worth it?,https://www.youtube.com/watch?v=5fk8a9QDnzI,Please chai chocolate shape contour from Amazon,1,1761899674.786182,2025-10-31T14:04:34.786182,Transcript not available,2026-08-31T14:04:37.973209
YouTube,Ugw3pzQamKUKf5fpExR4AaABAg,Ugw3pzQamKUKf5fpExR4AaABAg,@Shamoonbhatti26,Trying Unique Beauty Products from My Subscriber's Wishlist 😍 | Are They Worth it?,https://www.youtube.com/watch?v=5fk8a9QDnzI,Hath pr bhi skin hi hai didi,4,1761899674.788985,2025-10-31T14:04:34.788985,Transcript not available,2026-08-31T14:04:37.973227
YouTube,UgwmkkDdS0FQjmSQMaB4AaABAg,UgwmkkDdS0FQjmSQMaB4AaABAg,@shireenhaider3423,Trying Unique Beauty Products from My Subscriber's Wishlist 😍 | Are They Worth it?,https://www.youtube.com/watch?v=5fk8a9QDnzI,Do Dresse inspired by apps please please please,1,1761899674.791823,2025-10-31T14:04:34.791823,Transcript not available,2026-08-31T14:04:37.973247
YouTube,UgwJi1K_f6WfOQlm4uB4AaABAg,UgwJi1K_f6WfOQlm4uB4AaABAg,@fz_harsh,Trying Unique Beauty Products from My Subscriber's Wishlist 😍 | Are They Worth it?,https://www.youtube.com/watch?v=5fk8a9QDnzI,Aloo khaoge didi,3,1761899674.794486,2025-10-31T14:04:34.794486,Transcript not available,2026-08-31T14:04:37.973259
YouTube,Ugz3XnLze2_N8iAswCB4AaABAg,Ugz3XnLze2_N8iAswCB4AaABAg,@hibaansari2,Trying Unique Beauty Products from My Subscriber's Wishlist 😍 | Are They Worth it?,https://www.youtube.com/watch?v=5fk8a9QDnzI,Pehle mehnge mein pagal bante the ab saste mein ban rhe hai😂😂,0,1761899674.797255,2025-10-31T14:04:34.797255,Transcript not available,2026-08-31T14:04:37.973287
YouTube,UgxwEXvW4UgyDxwOofp4AaABAg,UgxwEXvW4UgyDxwOofp4AaABAg,@sharalanthony,Trying Unique Beauty Products from My Subscriber's Wishlist 😍 | Are They Worth it?,https://www.youtube.com/watch?v=5fk8a9QDnzI,Is it worth it to try the first product? Roll on stick?,1,1761899674.79995,2025-10-31T14:04:34.799950,Transcript not available,2026-08-31T14:04:37.973314
YouTube,UgxAz8cTbqdzKKaGa2x4AaABAg,UgxAz8cTbqdzKKaGa2x4AaABAg,@aditiwagh4024,Trying Unique Beauty Products from My Subscriber's Wishlist 😍 | Are They Worth it?,https://www.youtube.com/watch?v=5fk8a9QDnzI,Manni is looking cute in a new haircut 😍,11,1761899674.802999,2025-10-31T14:04:34.802999,Transcript not available,2026-08-31T14:04:37.973337
YouTube,UgyB-nA222AO8ZW6A_F4AaABAg,UgyB-nA222AO8ZW6A_F4AaABAg,@LalisaMonoban-u6b,Trying Unique Beauty Products from My Subscriber's Wishlist 😍 | Are They Worth it?,https://www.youtube.com/watch?v=5fk8a9QDnzI,Plz try savana  hair wigs n extentions 🥺,2,1761899674.805659,2025-10-31T14:04:34.805659,Transcript not available,2026-08-31T14:04:37.973363
YouTube,UgwnTPKrWVNhG4Ue-HB4AaABAg,UgwnTPKrWVNhG4Ue-HB4AaABAg,@nandiniselukar17,Trying Unique Beauty Products from My Subscriber's Wishlist 😍 | Are They Worth it?,https://www.youtube.com/watch?v=5fk8a9QDnzI,"I love love loved the wet towel product, it was soo damn unique, great quality, totally useful & soo aesthetic looking ❤❤",7,1761899674.808531,2025-10-31T14:04:34.808531,Transcript not available,2026-08-31T14:04:37.973416
YouTube,UgyI2ploCIn3cv2vbO94AaABAg,UgyI2ploCIn3cv2vbO94AaABAg,@shristiprasad6319,Trying Unique Beauty Products from My Subscriber's Wishlist 😍 | Are They Worth it?,https://www.youtube.com/watch?v=5fk8a9QDnzI,Try viral fashion hacks.. please sonia di😊 it's been a long time since we have watched that atrangi hacks on you😁,2,1761899674.811542,2025-10-31T14:04:34.811542,Transcript not available,2026-08-31T14:04:37.973466
YouTube,UgzqU7sJ5rYrP57CE3t4AaABAg,UgzqU7sJ5rYrP57CE3t4AaABAg,@lalitapraveshpandey6739,Trying Unique Beauty Products from My Subscriber's Wishlist 😍 | Are They Worth it?,https://www.youtube.com/watch?v=5fk8a9QDnzI,Didi please diwali meesho outfit in budget,1,1761899674.817753,2025-10-31T14:04:34.817753,Transcript not available,2026-08-31T14:04:37.973493
YouTube,UgwIh7pw3Mo6STCCo5F4AaABAg,UgwIh7pw3Mo6STCCo5F4AaABAg,@Curly_tales22,Trying Unique Beauty Products from My Subscriber's Wishlist 😍 | Are They Worth it?,https://www.youtube.com/watch?v=5fk8a9QDnzI,Di please do jeans haul for long height girl 😢 under 1000,1,1761899674.820651,2025-10-31T14:04:34.820651,Transcript not available,2026-08-31T14:04:37.973529
YouTube,UgynnqdZp7pKohmkBX14AaABAg,UgynnqdZp7pKohmkBX14AaABAg,@NutriBites-M5q,Trying Unique Beauty Products from My Subscriber's Wishlist 😍 | Are They Worth it?,https://www.youtube.com/watch?v=5fk8a9QDnzI,Didi Keysoul 3 in 1 tint lipstick try kro and review plz.. 😊,1,1761899675.242532,2025-10-31T14:04:35.242532,Transcript not available,2026-08-31T14:04:37.973567
YouTube,UgzMpQtvZrw1XQqv7h94AaABAg,UgzMpQtvZrw1XQqv7h94AaABAg,@aaryan20102010,Trying Unique Beauty Products from My Subscriber's Wishlist 😍 | Are They Worth it?,https://www.youtube.com/watch?v=5fk8a9QDnzI,Maa Kasam jisne like nahi kiya vo pakka exam mein fail hoga don't take risk 💀💀,1,1761899675.245745,2025-10-31T14:04:35.245745,Transcript not available,2026-08-31T14:04:37.973608
YouTube,Ugx2z8WI3H3Gsrt2dIp4AaABAg,Ugx2z8WI3H3Gsrt2dIp4AaABAg,@bagdakajaljk,Trying Unique Beauty Products from My Subscriber's Wishlist 😍 | Are They Worth it?,https://www.youtube.com/watch?v=5fk8a9QDnzI,Aapne bola skin pr jyada pta chalta he meri mummy bol rhe he hath me bhi skin hi hoti he😂 mene bola ha mummy face ki skin ki bat chal rhi he yha😂,3,1761899675.248916,2025-10-31T14:04:35.248916,Transcript not available,2026-08-31T14:04:37.973675
YouTube,Ugxbio9zhr_mLtJrM8Z4AaABAg,Ugxbio9zhr_mLtJrM8Z4AaABAg,@MayaMalhotra-p9x,Trying Unique Beauty Products from My Subscriber's Wishlist 😍 | Are They Worth it?,https://www.youtube.com/watch?v=5fk8a9QDnzI,It’s been 5 years I’m your subscriber ☺️☺️❤❤,1,1761899675.252486,2025-10-31T14:04:35.252486,Transcript not available,2026-08-31T14:04:37.973700
YouTube,UgxoPPt3iY_ENZ2EYqV4AaABAg,UgxoPPt3iY_ENZ2EYqV4AaABAg,@neelamkashyap2540,Trying Unique Beauty Products from My Subscriber's Wishlist 😍 | Are They Worth it?,https://www.youtube.com/watch?v=5fk8a9QDnzI,Halka sa sochu kuchh ho rha h 😅😅😅😅 I love that moment ❤😊,27,1761899675.255563,2025-10-31T14:04:35.255563,Transcript not available,2026-08-31T14:04:37.973728
YouTube,UgyOFtjA1w1AOpvDia54AaABAg,UgyOFtjA1w1AOpvDia54AaABAg,@nidhiroses,Trying Unique Beauty Products from My Subscriber's Wishlist 😍 | Are They Worth it?,https://www.youtube.com/watch?v=5fk8a9QDnzI,That ponds powder is really good as a compact I used the Thailand version,4,1761899675.258769,2025-10-31T14:04:35.258769,Transcript not available,2026-08-31T14:04:37.973758
YouTube,UgzwYc9Qqg4URy1CGxh4AaABAg,UgzwYc9Qqg4URy1CGxh4AaABAg,@srushtiwaghmare546,Trying Unique Beauty Products from My Subscriber's Wishlist 😍 | Are They Worth it?,https://www.youtube.com/watch?v=5fk8a9QDnzI,Powder sab niche gir gayi clap kiya to face par kya hi lagega,1,1761899675.262165,2025-10-31T14:04:35.262165,Transcript not available,2026-08-31T14:04:37.973786
YouTube,UgzFHTzB6qrTek4Wl2d4AaABAg,UgzFHTzB6qrTek4Wl2d4AaABAg,@PonkhiLahon,Trying Unique Beauty Products from My Subscriber's Wishlist 😍 | Are They Worth it?,https://www.youtube.com/watch?v=5fk8a9QDnzI,Aaye finally new video aa geya🫠🫠,1,1761899675.270723,2025-10-31T14:04:35.270723,Transcript not available,2026-08-31T14:04:37.973806
YouTube,UgwkbGqW4-kzGhS0VZR4AaABAg,UgwkbGqW4-kzGhS0VZR4AaABAg,@siddhikapse1406,Trying Unique Beauty Products from My Subscriber's Wishlist 😍 | Are They Worth it?,https://www.youtube.com/watch?v=5fk8a9QDnzI,I hope I win the Diwali giveaway 🥺💗,2,1761899675.273848,2025-10-31T14:04:35.273848,Transcript not available,2026-08-31T14:04:37.973827
YouTube,UgyDety9K-V1Oht8X0x4AaABAg,UgyDety9K-V1Oht8X0x4AaABAg,@Suruti-c3h,Trying Unique Beauty Products from My Subscriber's Wishlist 😍 | Are They Worth it?,https://www.youtube.com/watch?v=5fk8a9QDnzI,Bahut sundar laga rahe ho aap ❤❤❤,1,1761899675.276961,2025-10-31T14:04:35.276961,Transcript not available,2026-08-31T14:04:37.973846
YouTube,Ugw2pzjKdHed1uWgTJ14AaABAg,Ugw2pzjKdHed1uWgTJ14AaABAg,@ITSmeJK-r5f,Trying Unique Beauty Products from My Subscriber's Wishlist 😍 | Are They Worth it?,https://www.youtube.com/watch?v=5fk8a9QDnzI,You are very interesting and your vedios are incredible ❤❤❤❤ i loveeee youuuuu,1,1761899675.280073,2025-10-31T14:04:35.280073,Transcript not available,2026-08-31T14:04:37.973875
YouTube,UgxhCN62_Jcuy7J0ZpF4AaABAg,UgxhCN62_Jcuy7J0ZpF4AaABAg,@nikitathakur652,Trying Unique Beauty Products from My Subscriber's Wishlist 😍 | Are They Worth it?,https://www.youtube.com/watch?v=5fk8a9QDnzI,Didi ap bhut acchi vedio banate hoo hair ke liye kuch use kijiye naa,1,1761899675.283099,2025-10-31T14:04:35.283099,Transcript not available,2026-08-31T14:04:37.973903
YouTube,UgyLE3UDBOUtXAya54V4AaABAg,UgyLE3UDBOUtXAya54V4AaABAg,@Priya_sharma008,Trying Unique Beauty Products from My Subscriber's Wishlist 😍 | Are They Worth it?,https://www.youtube.com/watch?v=5fk8a9QDnzI,Wow vary butifull products❤😊,1,1761899675.286159,2025-10-31T14:04:35.286159,Transcript not available,2026-08-31T14:04:37.973920
YouTube,Ugz3zaRZaovDFxRrYU94AaABAg,Ugz3zaRZaovDFxRrYU94AaABAg,@musicalyrics6091,Trying Unique Beauty Products from My Subscriber's Wishlist 😍 | Are They Worth it?,https://www.youtube.com/watch?v=5fk8a9QDnzI,73 th comment ❤,0,1761899675.289558,2025-10-31T14:04:35.289558,Transcript not available,2026-08-31T14:04:37.973935
